0.006827198033179, 0.021726799249890
0.013233473971326, 0.025360218766494
0.006352815550343, 0.014263883764187
0.017291689214289, 0.016735545207311
0.022608961392635, 0.015203457618668
0.027330603867242, 0.012445357738514
0.004261913163532, 0.052547734802019
0.013719524143454, 0.003877023320541
0.021285795213231, 0.004756242803310
0.030814426542321, 0.009993829351203
0.022906328730897, 0.022391444302883
0.010230831971739, 0.012007183152093
0.025978881229761, 0.032593275434579
0.010825120283627, 0.012888781870657
0.034772853711075, 0.015630234419035
0.007015357498844, 0.022643676831791
0.018990542746650, 0.005439918253927
0.020934160083812, 0.006144951326263
0.012438920902753, 0.020663652367446
0.010962833285873, 0.013376992515646
0.033607645596149, 0.014862363240155
0.010578900374497, 0.018730505267982
0.025303426795361, 0.018641220646799
0.015945312637797, 0.006054889305815
0.007298592491537, 0.006754304719465
0.024511922123580, 0.019779359836903
0.013436064251863, 0.039203927668652
0.050103769412658, 0.038501718925374
0.005190205977641, 0.068185707482655
0.006832263821607, 0.009206984863894
