5036050, 5111271, 4962664, 5020707, 5007052, 4961355, 4973039, 5091420, 5061055, 4966398, 5036435, 4981436, 4973322, 5007590, 4956786, 4971828, 5037644, 4994482, 5055570, 5048473, 5132644, 5045561, 4997064, 5018244, 5013244, 5001768, 5051730, 4995481, 4997914, 4953722
5070109, 5111271, 5011637, 5020707, 5029045, 5071890, 5099033, 5109035, 5162513, 5062539, 5042670, 5039153, 5069941, 5114041, 5029566, 5025202, 5115049, 5036078, 5122026, 5071271, 5168761, 5066476, 5046907, 5090701, 5126321, 5058424, 5100643, 5037929, 5135242, 5066742
5087896, 5148830, 5170412, 5145631, 5082709, 5126850, 5099033, 5121728, 5169133, 5111502, 5149296, 5194413, 5143644, 5168491, 5117273, 5158787, 5151809, 5157987, 5167182, 5118571, 5213780, 5139063, 5122900, 5106923, 5138991, 5122615, 5126895, 5107665, 5197727, 5072596
5252324, 5199411, 5206251, 5174763, 5162736, 5196782, 5311099, 5239373, 5239162, 5189950, 5202817, 5194413, 5193074, 5259527, 5174327, 5209031, 5164004, 5161918, 5179942, 5118571, 5239717, 5190615, 5212290, 5166095, 5168684, 5204774, 5180587, 5174887, 5197739, 5169656
5252324, 5256593, 5297983, 5201645, 5254081, 5253425, 5331044, 5330151, 5319518, 5223589, 5213326, 5275016, 5193074, 5343377, 5301644, 5340819, 5303598, 5231723, 5278854, 5290154, 5338766, 5296187, 5244720, 5266898, 5314527, 5240647, 5285826, 5226281, 5280250, 5241571
5277958, 5293453, 5350589, 5301256, 5360148, 5280551, 5396447, 5387096, 5351175, 5300130, 5281791, 5313922, 5308859, 5360434, 5324433, 5340819, 5303598, 5292051, 5381492, 5348169, 5340990, 5423352, 5362603, 5353037, 5314527, 5300426, 5302864, 5336878, 5304634, 5265795
5337894, 5441835, 5474416, 5309750, 5449066, 5396285, 5438985, 5487352, 5383584, 5350758, 5323176, 5360018, 5338384, 5424585, 5393999, 5426259, 5337558, 5348396, 5388383, 5374908, 5444951, 5423352, 5384963, 5362720, 5353022, 5375436, 5368575, 5375982, 5432525, 5387251
5432408, 5441835, 5574517, 5405379, 5449066, 5510672, 5499716, 5530811, 5468366, 5388613, 5377859, 5451278, 5431639, 5563970, 5472479, 5455906, 5382270, 5419028, 5493694, 5498189, 5470964, 5513177, 5430114, 5467205, 5435569, 5463620, 5464049, 5400288, 5536604, 5454313
5486906, 5498719, 5586061, 5441879, 5471455, 5510672, 5583608, 5539594, 5505797, 5489681, 5499689, 5486778, 5479797, 5563970, 5489018, 5583909, 5458503, 5465853, 5531563, 5498189, 5539477, 5515999, 5511890, 5509283, 5494045, 5542887, 5499073, 5475367, 5536604, 5521213
5550840, 5593886, 5639478, 5508466, 5601435, 5543097, 5649810, 5604490, 5613706, 5538008, 5517711, 5554768, 5539970, 5600072, 5518518, 5583909, 5461652, 5512996, 5582288, 5559870, 5598921, 5528237, 5564617, 5545049, 5542868, 5542887, 5616653, 5512873, 5589554, 5527423
5581909, 5679996, 5696832, 5603462, 5659846, 5550159, 5683641, 5649733, 5613706, 5606422, 5610951, 5671312, 5560098, 5668121, 5601396, 5638017, 5531260, 5580070, 5634142, 5612655, 5619858, 5644670, 5641261, 5593153, 5628557, 5556638, 5646367, 5608772, 5589554, 5640176
