2016207, 1966729, 1971409, 2021369, 1976680, 2009216, 1991962, 2028650, 2001834, 1995843, 1996690, 1999003, 1999698, 2030831, 1982501, 2000226, 2012639, 2008474, 1992905, 1984507, 2017020, 2008826, 1987396, 1959711, 2045157, 2020391, 2009521, 2028290, 2001055, 2036227
2018957, 2001298, 2005755, 2039061, 2010415, 2023426, 2000947, 2028650, 2011036, 2057154, 1996690, 2012281, 2020389, 2051177, 2010894, 2040712, 2026146, 2014143, 2010534, 2000554, 2017020, 2030844, 2035390, 2009054, 2064464, 2020391, 2026433, 2028290, 2028269, 2045613
2062110, 2012040, 2063474, 2051979, 2060363, 2035157, 2037365, 2033591, 2032037, 2057154, 2014453, 2075398, 2063228, 2054629, 2021273, 2068826, 2044318, 2035044, 2034274, 2058144, 2025438, 2054744, 2075026, 2023251, 2064464, 2054945, 2037092, 2048751, 2052654, 2050931
2071539, 2053036, 2063474, 2064872, 2060363, 2052178, 2037365, 2058873, 2062368, 2071051, 2075979, 2075495, 2064866, 2060427, 2059492, 2068851, 2060021, 2074965, 2069069, 2058144, 2052338, 2058507, 2075026, 2058032, 2068906, 2054945, 2071798, 2076258, 2067346, 2054272
2071886, 2059689, 2068205, 2075580, 2069711, 2060215, 2070698, 2058873, 2073736, 2077350, 2075979, 2077019, 2071826, 2076670, 2072076, 2073823, 2072450, 2074965, 2069069, 2070209, 2073330, 2073355, 2075026, 2069818, 2076172, 2072318, 2071798, 2076258, 2074692, 2070599
2077299, 2069698, 2077335, 2077595, 2073945, 2073886, 2070698, 2070984, 2076186, 2077350, 2077820, 2077624, 2077921, 2077880, 2076520, 2077824, 2074007, 2076669, 2070570, 2075635, 2076566, 2074746, 2075268, 2076902, 2076172, 2076908, 2077152, 2076535, 2077935, 2076667
2077299, 2076151, 2077510, 2077595, 2077870, 2077452, 2072156, 2073280, 2077639, 2077350, 2077820, 2077624, 2077921, 2077880, 2077480, 2077824, 2075938, 2076669, 2076819, 2076412, 2076566, 2076746, 2076621, 2077200, 2076172, 2077954, 2077152, 2076931, 2077935, 2077643
2077299, 2076203, 2077975, 2077595, 2077870, 2077764, 2077916, 2076214, 2077639, 2077350, 2077820, 2077852, 2077921, 2077880, 2077711, 2077824, 2075938, 2077692, 2077535, 2077348, 2076762, 2077435, 2077668, 2077200, 2076808, 2077954, 2077654, 2076931, 2077935, 2077676
2077587, 2077358, 2077975, 2077595, 2077870, 2077764, 2077916, 2077133, 2077639, 2077350, 2077820, 2077852, 2077921, 2077880, 2077711, 2077824, 2077198, 2077692, 2077535, 2077967, 2077737, 2077435, 2077668, 2077200, 2077708, 2077954, 2077690, 2077556, 2077935, 2077676
2077596, 2077358, 2077975, 2077810, 2077914, 2077764, 2077916, 2077821, 2077639, 2077508, 2077820, 2077852, 2077921, 2077880, 2077958, 2077824, 2077198, 2077811, 2077535, 2077967, 2077737, 2077816, 2077668, 2077333, 2077845, 2077954, 2077690, 2077556, 2077935, 2077923
