1901054, 1901364, 1908752, 1915530, 1904796, 1918108, 1908933, 1912306, 1922840, 1926719, 1918086, 1923524, 1919703, 1919742, 1919328, 1920794, 1920112, 1915253, 1910412, 1896475, 1911837, 1915640, 1914718, 1902802, 1920940, 1917740, 1940547, 1918483, 1929191, 1919126
1937013, 1931122, 1942936, 1957213, 1940097, 1954009, 1935614, 1927862, 1955119, 1957238, 1941258, 1959960, 1957480, 1946856, 1943946, 1960690, 1955781, 1952667, 1937207, 1927606, 1932280, 1939076, 1951241, 1930766, 1951098, 1943788, 1957465, 1956379, 1950345, 1952960
1972316, 1958206, 1973451, 1985475, 1968940, 1977022, 1959302, 1962248, 1982393, 1985302, 1964709, 1982086, 1986723, 1978549, 1973557, 1991440, 1981936, 1979907, 1959117, 1956791, 1961035, 1975759, 1978122, 1961513, 1981224, 1979074, 1990741, 1978101, 1974761, 1976775
2001576, 1979441, 1993795, 2020965, 2001379, 1995699, 1979131, 1993143, 2004176, 2011476, 1981355, 2012308, 2013625, 2003074, 1995571, 2022074, 2003169, 2000417, 1983668, 1990443, 1986882, 1999458, 2018224, 1986198, 2013116, 2006080, 2012436, 2005474, 1999975, 2001560
2029299, 1994443, 2013939, 2043411, 2028824, 2018109, 2000105, 2010804, 2024175, 2037634, 2001376, 2034623, 2033493, 2019377, 2017908, 2041623, 2028023, 2025549, 2014414, 2011711, 2011463, 2018564, 2045721, 2010944, 2036329, 2027894, 2030754, 2026746, 2022061, 2023165
2042210, 2019977, 2028614, 2051957, 2043449, 2029838, 2014595, 2028457, 2042654, 2052527, 2031869, 2048698, 2051542, 2039381, 2035704, 2054777, 2043579, 2043960, 2037085, 2030228, 2030337, 2036930, 2051445, 2030353, 2042492, 2041998, 2045890, 2043257, 2040678, 2036118
2051738, 2035684, 2042569, 2053620, 2046414, 2043001, 2035768, 2040258, 2046701, 2053780, 2037758, 2044927, 2058961, 2048537, 2048545, 2057318, 2049902, 2052171, 2046286, 2043499, 2044571, 2051010, 2049797, 2044759, 2048666, 2050837, 2049610, 2053084, 2048941, 2048534
2053369, 2045828, 2052311, 2047757, 2046750, 2043111, 2053827, 2048549, 2048038, 2057142, 2052118, 2049720, 2054805, 2054330, 2053625, 2056232, 2053132, 2052651, 2048988, 2055264, 2050701, 2054798, 2054948, 2051047, 2054139, 2051688, 2057154, 2052153, 2055012, 2055814
2055418, 2053354, 2050813, 2051894, 2056522, 2053334, 2059245, 2051360, 2051842, 2050067, 2048579, 2056449, 2051760, 2056261, 2052432, 2057525, 2054601, 2055258, 2055835, 2056288, 2056013, 2051039, 2054194, 2056528, 2052447, 2053946, 2054980, 2053276, 2049065, 2051523
2060752, 2045679, 2044590, 2060414, 2053232, 2057053, 2053123, 2058899, 2053514, 2055182, 2058238, 2052811, 2057223, 2051767, 2055297, 2059633, 2050563, 2050207, 2053178, 2049936, 2057401, 2050463, 2046167, 2059428, 2055238, 2059779, 2053814, 2046141, 2050816, 2055369
