0.0180654376479,0.00631479653514
0.0203058299218,0.0170173597904
0.011482735006,0.011502085668
0.00334101978464,0.0236978790435
0.0450677763665,0.0228118607135
0.0285279563068,0.0188366192027
0.00786832664889,0.0244311164595
0.0679057372231,0.0189255569255
0.0200785938497,0.0062814738787
0.00379675022378,0.00782988153831
0.00574742273324,0.0260986670942
0.00551856797519,0.0354584879527
0.0143496055227,0.0259105744743
0.0110158609412,0.00882646478097
0.0313648422199,0.0107855174049
0.0398223835979,0.0127545145649
0.0144994241773,0.0151532785924
0.0157771629735,0.0404171616577
0.0138954326107,0.0106955442781
0.0371685276593,0.0229390074504
0.00850264572374,0.026185946815
0.0433122629856,0.00966987670151
0.0175758883625,0.00376739693058
0.0229633850155,0.009341276943
0.00915292280213,0.00638085023816
0.0304936320609,0.00784799907157
0.00911052767046,0.00439605182433
0.00817001645787,0.0171773256207
0.0203691945459,0.021180559683
0.0108610106841,0.00642233973525
